WeekOfMonth,Make,AccidentArea,DayOfWeekClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,PolicyNumber,Deductible,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
1,18,1,2,2,1,2,41.0,0,0,0,1,0,9652,400,3,2,1,5,5,0,0,0,0,3,0,0
4,6,1,7,4,1,2,20.0,1,0,0,1,0,9653,400,3,2,1,1,2,0,0,0,2,3,0,0
2,13,1,6,3,0,1,40.0,0,1,0,0,0,9654,400,3,2,1,4,5,0,0,0,3,3,0,1
3,17,1,4,3,1,2,77.0,1,0,0,4,0,9655,400,3,2,3,6,8,0,0,0,1,3,0,0
3,6,1,5,3,1,2,22.0,0,0,0,0,0,9656,400,3,2,0,1,3,0,0,0,0,3,0,0
1,9,1,7,2,1,1,62.0,0,1,0,0,0,9657,400,3,2,0,6,7,0,0,0,3,3,0,1
3,9,1,1,4,1,1,54.0,0,2,1,5,0,9658,400,3,2,3,4,6,0,0,1,3,3,0,2
4,17,1,7,1,0,2,26.0,1,1,0,1,0,9659,400,3,2,1,4,4,0,0,0,2,3,0,1
3,9,1,7,3,1,1,52.0,0,1,0,0,0,9660,400,3,2,0,5,6,0,0,0,3,3,0,1
2,9,1,1,4,1,1,47.0,0,0,0,0,0,9661,400,3,2,3,5,6,0,0,0,3,2,1,0
3,17,1,4,4,0,2,33.0,0,2,1,1,0,9662,400,3,2,0,4,4,0,0,0,2,3,0,2
1,6,1,5,3,0,2,56.0,1,1,0,0,0,9663,400,3,2,3,4,7,0,0,0,3,3,0,1
5,13,1,5,5,1,1,60.0,0,1,0,0,0,9664,400,3,2,0,6,7,0,0,0,0,3,0,1
3,13,1,5,3,1,1,55.0,0,0,0,4,0,9665,400,3,2,3,6,6,0,0,0,3,3,0,0
2,6,1,2,2,1,1,44.0,0,2,1,1,0,9666,400,3,2,2,5,5,0,0,0,2,3,0,2
1,13,1,7,3,1,1,60.0,0,1,0,5,0,9667,400,3,2,3,6,7,0,0,0,0,3,0,1
1,17,1,2,1,0,2,42.0,0,1,0,0,0,9668,400,3,2,0,3,5,0,0,0,3,3,0,1
5,13,1,1,1,0,2,31.0,1,1,0,0,0,9669,400,3,2,0,4,4,0,0,0,3,3,0,1
4,6,1,2,5,1,1,37.0,0,4,1,5,1,9670,400,3,2,1,5,5,0,0,0,3,3,0,1
3,5,1,2,4,1,1,58.0,0,1,0,1,0,9671,400,3,2,3,6,7,0,0,0,3,3,0,1
2,9,1,2,2,0,1,50.0,0,2,1,0,0,9672,400,3,2,1,5,6,0,0,0,2,3,0,2
5,13,1,1,1,0,2,22.0,1,1,0,0,0,9673,400,3,2,3,2,3,1,1,0,3,3,0,1
5,6,1,2,2,1,2,28.0,1,4,1,5,0,9674,400,3,2,3,4,4,0,0,0,0,3,0,1
2,2,0,5,2,1,1,39.0,0,1,0,2,0,9675,400,3,2,3,5,5,0,0,0,3,3,0,1
1,17,1,7,2,1,1,50.0,0,1,0,0,0,9676,400,3,2,3,5,6,0,0,0,0,3,0,1
2,17,1,6,3,1,1,42.0,1,2,1,1,0,9677,400,3,2,3,5,5,0,0,0,3,3,2,2
2,17,1,1,3,1,1,43.0,1,2,1,1,0,9678,400,3,2,2,5,5,0,0,0,0,3,0,2
4,0,1,1,4,1,1,38.0,0,6,2,5,0,9679,400,3,2,3,5,5,0,0,0,1,3,0,0
1,6,1,7,1,1,2,42.0,0,1,0,0,0,9680,400,3,2,2,5,5,0,0,0,2,3,0,1
1,6,1,7,2,0,2,23.0,1,0,0,4,0,9681,400,3,2,0,2,3,0,0,0,0,3,0,0
5,17,1,2,1,1,2,45.0,1,1,0,0,0,9682,400,3,2,0,5,5,0,0,0,3,2,1,1
2,9,1,6,3,1,1,50.0,1,0,0,0,0,9683,400,3,2,3,6,6,0,0,0,3,3,0,0
4,17,1,2,1,1,1,52.0,1,0,0,0,0,9684,400,3,2,3,5,6,0,0,0,2,3,0,0
3,13,1,6,3,1,2,35.0,0,1,0,0,0,9685,400,3,2,3,5,4,0,0,0,3,3,0,1
5,2,0,6,2,1,1,30.0,1,0,0,1,0,9686,400,3,2,1,5,4,0,0,0,2,3,0,0
2,17,1,2,2,1,1,75.0,0,0,0,0,0,9687,400,3,2,0,6,8,0,0,0,0,3,0,0
3,13,0,2,4,1,2,52.0,1,0,0,0,0,9688,400,3,2,1,5,6,0,0,0,2,3,0,0
3,17,1,1,4,1,2,26.0,0,2,1,0,0,9689,400,1,2,1,1,4,0,0,0,3,3,0,2
5,6,1,6,5,1,1,40.0,1,1,0,0,0,9690,400,3,2,3,5,5,0,0,0,2,3,0,1
2,6,1,1,3,1,1,29.0,1,1,0,0,1,9691,300,3,2,3,2,4,0,0,0,3,1,0,1
2,6,1,1,2,1,1,33.0,0,1,0,0,0,9692,400,3,2,1,5,4,0,0,0,2,3,0,1
1,17,1,2,5,0,1,44.0,0,1,0,5,0,9693,400,3,2,0,5,5,0,0,0,2,3,0,1
5,6,1,7,1,1,1,31.0,0,1,0,1,0,9694,400,3,2,0,4,4,0,0,0,3,3,0,1
1,9,1,1,2,1,2,29.0,0,1,0,0,0,9695,400,3,2,1,3,4,0,0,0,1,3,0,1
3,9,1,1,1,1,1,29.0,0,1,0,0,0,9696,400,3,2,3,4,4,0,0,0,1,3,0,1
5,9,1,7,2,1,2,28.0,0,1,0,0,0,9697,400,3,2,1,4,4,0,0,0,3,3,0,1
2,11,1,6,2,1,2,41.0,0,2,1,0,0,9698,400,3,2,3,4,5,0,0,0,3,3,0,2
2,6,1,2,2,1,1,53.0,0,1,0,0,0,9699,400,3,2,1,6,6,0,0,0,2,3,0,1
3,6,1,7,4,1,1,27.0,0,2,1,0,0,9700,400,3,2,2,5,4,0,0,0,3,3,0,2
2,5,1,2,2,1,1,46.0,1,2,1,1,0,9701,400,3,2,0,6,6,0,0,0,3,3,0,2
4,17,1,1,4,1,1,37.0,0,1,0,0,0,9702,400,3,2,0,5,5,0,0,0,3,3,0,1
3,13,1,7,4,1,2,29.0,1,2,1,1,0,9703,400,3,2,2,4,4,0,0,0,0,2,1,2
4,6,1,6,5,1,1,50.0,0,2,1,0,0,9704,700,3,2,3,6,6,0,0,0,2,3,0,2
2,17,0,7,2,0,2,35.0,0,1,0,4,0,9705,400,3,2,0,4,4,0,0,0,3,3,0,1
1,9,1,7,2,1,2,46.0,1,4,1,5,0,9706,400,3,2,3,6,6,0,0,0,2,3,0,1
3,9,1,1,4,1,1,41.0,0,1,0,5,0,9707,400,3,2,1,4,5,0,0,0,0,3,0,1
5,2,1,6,5,1,1,38.0,0,2,1,1,0,9708,400,3,2,3,5,5,0,0,0,2,3,0,2
1,17,1,2,2,1,1,77.0,0,0,0,5,0,9709,400,3,2,3,6,8,0,0,0,0,3,0,0
4,9,1,6,4,1,1,30.0,0,1,0,0,0,9710,400,3,2,0,5,4,0,0,0,2,3,0,1
2,6,1,7,1,1,1,31.0,0,2,1,0,0,9711,400,3,2,2,5,4,0,0,0,3,3,0,2
2,13,1,6,2,0,2,37.0,0,0,0,4,0,9712,400,3,2,0,3,5,0,0,0,3,3,0,0
3,13,1,2,2,1,1,49.0,0,2,1,0,0,9713,400,3,2,3,5,6,0,0,0,2,3,0,2
5,6,1,2,5,1,1,28.0,1,1,0,0,0,9714,400,3,2,3,5,4,1,0,0,2,3,0,1
3,13,0,6,4,1,1,44.0,0,1,0,0,0,9715,400,3,2,1,4,5,0,0,0,2,3,0,1
4,13,1,1,4,1,1,35.0,0,1,0,0,0,9716,400,3,2,1,5,4,0,0,0,1,3,0,1
4,2,1,5,4,1,1,57.0,0,2,1,1,0,9717,400,3,2,1,6,7,0,0,0,3,3,0,2
3,6,1,6,3,1,2,27.0,0,1,0,0,0,9718,400,3,2,0,4,4,0,0,0,1,3,2,1
4,9,1,7,1,1,1,55.0,0,4,1,5,0,9719,400,3,2,3,6,6,0,0,0,3,3,0,1
1,9,1,2,2,0,1,55.0,0,0,0,0,0,9720,400,3,2,0,4,6,0,0,0,3,3,0,0
2,6,1,7,2,0,1,45.0,0,2,1,0,0,9721,400,3,2,1,5,5,0,0,0,2,3,0,2
5,17,1,7,2,1,1,39.0,1,2,1,0,0,9722,400,3,2,3,5,5,0,0,0,2,3,0,2
5,2,1,7,1,1,2,26.0,1,0,0,1,0,9723,400,3,2,0,5,4,0,0,0,3,3,0,0
2,13,1,5,2,0,1,34.0,0,1,0,4,0,9724,400,3,2,3,5,4,0,0,0,2,2,1,1
4,13,1,2,1,1,1,68.0,0,1,0,0,0,9725,400,3,2,1,5,8,0,0,0,0,3,0,1
5,2,1,5,1,1,2,30.0,1,0,0,1,0,9726,400,3,2,3,4,4,0,0,0,3,3,0,0
1,6,1,7,2,1,2,19.0,0,1,0,0,0,9727,400,3,2,0,1,2,0,0,0,3,3,0,1
1,6,1,6,2,1,1,32.0,1,0,0,0,0,9728,400,3,2,3,4,4,0,0,0,0,3,0,0
2,9,1,7,2,1,1,32.0,1,0,0,0,0,9729,400,3,2,3,4,4,0,0,0,1,3,0,0
1,13,1,6,1,1,1,44.0,0,1,0,1,0,9730,400,3,2,2,6,5,0,0,0,3,3,0,1
1,6,1,7,3,1,1,32.0,0,1,0,0,0,9731,400,3,2,3,4,4,0,0,0,3,3,0,1
5,17,1,6,3,1,2,43.0,1,0,0,0,0,9732,400,3,2,3,6,5,0,0,0,3,3,0,0
5,2,0,6,5,1,1,22.0,0,2,1,1,0,9733,400,3,2,3,3,3,0,0,0,1,3,0,2
4,13,1,1,1,1,1,45.0,0,1,0,0,0,9734,400,3,2,3,5,5,0,0,0,2,3,0,1
5,17,1,2,3,1,2,43.0,0,2,1,0,0,9735,400,3,2,1,4,5,0,0,0,3,3,0,2
3,16,1,5,5,1,1,50.0,1,1,0,0,0,9736,400,3,2,3,5,6,0,0,0,1,3,0,1
2,17,0,5,2,1,1,59.0,0,1,0,0,0,9737,400,3,2,0,6,7,0,0,0,0,3,0,1
2,9,1,6,2,1,1,33.0,0,2,1,1,0,9738,400,3,2,2,4,4,0,0,0,2,0,0,2
1,13,1,2,2,1,1,45.0,0,1,0,0,0,9739,400,3,2,3,4,5,0,0,0,3,3,0,1
5,17,1,7,2,1,1,31.0,0,2,1,0,0,9740,400,3,2,2,4,4,0,0,0,3,3,0,2
1,17,1,5,1,1,1,53.0,0,1,0,1,0,9741,400,3,2,0,5,6,0,0,0,3,3,0,1
1,17,1,1,4,1,1,40.0,0,2,1,0,0,9742,500,3,2,1,5,5,0,0,0,3,1,0,2
3,13,0,2,3,1,2,27.0,0,2,1,0,0,9743,400,3,2,1,4,4,0,0,1,2,3,0,2
4,9,1,5,4,1,2,43.0,0,4,1,5,0,9744,400,3,2,3,4,5,0,0,0,3,3,0,1
4,13,1,1,4,1,1,55.0,0,0,0,0,0,9745,400,3,2,3,6,6,0,0,0,3,2,1,0
2,9,1,5,2,1,1,30.0,1,1,0,1,0,9746,400,3,2,0,5,4,0,0,0,0,3,0,1
4,9,1,6,3,1,1,29.0,0,2,1,1,0,9747,400,3,2,3,5,4,0,0,0,2,3,0,2
5,9,1,7,1,1,1,48.0,1,1,0,0,0,9748,400,3,2,2,4,6,0,0,0,2,3,0,1
3,6,1,2,3,1,1,29.0,0,1,0,0,0,9749,400,3,2,2,4,4,0,0,0,3,3,0,1
3,13,1,2,1,1,2,33.0,0,0,0,0,0,9750,400,3,2,3,5,4,0,0,0,3,3,0,0
2,6,1,2,2,1,1,38.0,1,1,0,1,0,9751,400,3,2,1,5,5,0,0,0,1,3,0,1
1,13,1,6,5,1,1,27.0,0,2,1,0,0,9752,400,3,2,0,5,4,0,0,0,3,3,0,2
4,17,1,7,4,1,1,42.0,1,0,0,5,0,9753,400,3,2,1,6,5,0,0,0,0,3,0,0
2,17,1,7,2,1,1,27.0,0,2,1,1,0,9754,400,3,2,1,5,4,0,0,0,3,3,0,2
4,5,1,6,1,1,1,65.0,0,1,0,1,0,9755,400,3,2,1,3,7,0,0,0,3,3,0,1
4,9,1,5,4,1,1,33.0,0,1,0,0,0,9756,400,3,2,3,2,4,0,0,0,3,3,0,1
4,9,1,5,2,0,2,34.0,0,0,0,0,0,9757,400,3,2,3,3,4,0,0,0,0,3,0,0
1,2,1,1,3,1,1,28.0,0,1,0,0,0,9758,400,3,2,2,3,4,0,0,0,3,3,0,1
3,0,0,6,4,1,1,30.0,0,2,1,1,0,9759,400,3,2,3,5,4,0,0,0,2,3,2,2
3,6,1,5,4,1,1,32.0,0,2,1,5,0,9760,400,3,2,1,4,4,0,0,0,0,3,0,2
2,17,1,7,2,1,2,52.0,0,0,0,0,0,9761,400,3,2,3,6,6,0,0,0,2,3,0,0
2,2,1,2,3,1,1,56.0,1,1,0,0,0,9762,400,3,2,1,6,7,0,0,0,0,3,0,1
2,6,1,5,3,1,2,16.5,0,2,1,5,0,9763,400,3,2,3,7,0,0,0,0,3,3,0,2
3,17,1,5,3,1,1,35.0,0,2,1,1,0,9764,400,3,2,1,4,4,0,0,0,3,3,0,2
2,6,1,6,2,1,1,43.0,1,2,1,0,0,9765,400,3,2,1,5,5,0,0,0,1,3,0,2
4,6,1,5,4,1,1,49.0,0,1,0,0,0,9766,700,3,2,0,5,6,0,0,0,3,2,1,1
4,9,1,7,1,1,1,48.0,1,2,1,0,0,9767,400,3,2,2,6,6,0,0,0,0,3,0,2
1,13,1,2,2,0,1,44.0,1,1,0,1,0,9768,400,3,2,1,5,5,0,0,0,3,3,0,1
3,9,0,5,4,1,2,22.0,1,2,1,1,0,9769,400,3,2,2,3,3,0,0,0,2,3,0,2
3,6,1,6,3,1,2,31.0,0,0,0,0,0,9770,400,3,2,0,4,4,0,0,0,3,3,0,0
2,13,1,1,3,1,1,76.0,1,1,0,0,0,9771,400,3,2,0,6,8,0,0,0,2,3,0,1
2,13,1,5,2,1,1,38.0,0,2,1,0,0,9772,400,3,2,1,5,5,0,0,0,3,3,0,2
2,13,1,1,2,1,2,27.0,0,1,0,0,0,9773,400,3,2,1,4,4,0,0,0,0,3,0,1
4,13,1,2,1,1,2,26.0,0,1,0,1,0,9774,400,3,2,3,4,4,1,0,0,3,3,0,1
4,9,1,1,4,1,1,36.0,1,2,1,1,0,9775,400,3,2,1,6,5,0,0,0,0,3,0,2
3,15,1,5,1,1,2,26.0,0,2,1,1,0,9776,400,3,2,1,4,4,0,0,0,0,3,0,2
2,17,1,2,2,1,1,39.0,0,2,1,5,0,9777,400,3,2,2,5,5,0,0,0,2,3,0,2
2,13,1,1,3,0,2,24.0,0,1,0,0,0,9778,400,3,2,1,3,3,0,0,0,0,3,0,1
2,2,1,6,2,1,1,44.0,0,6,2,5,0,9779,400,3,2,2,5,5,0,0,0,1,3,0,0
4,2,1,1,4,1,1,46.0,0,2,1,5,0,9780,400,3,2,0,6,6,0,0,0,2,3,0,2
3,17,1,2,3,1,1,39.0,1,0,0,4,0,9781,400,3,2,0,5,5,1,1,0,3,3,0,0
1,13,1,2,3,1,1,33.0,1,0,0,5,0,9782,400,3,2,3,4,4,0,0,0,3,3,0,0
1,17,1,1,2,1,2,38.0,1,0,0,0,0,9783,400,3,2,1,5,5,0,0,0,2,3,0,0
4,13,1,7,1,1,1,60.0,0,0,0,4,0,9784,400,3,2,0,6,7,0,0,0,3,3,0,0
3,13,1,5,4,1,1,76.0,0,0,0,4,0,9785,400,3,2,0,6,8,0,0,0,2,3,0,0
3,9,1,6,4,1,1,54.0,1,0,0,1,0,9786,400,3,2,3,6,6,0,0,0,2,3,0,0
3,6,1,5,3,1,1,49.0,0,1,0,0,0,9787,400,3,2,3,5,6,0,0,0,1,2,1,1
2,13,0,2,3,0,2,33.0,0,1,0,0,0,9788,400,3,2,3,3,4,0,0,0,3,3,0,1
5,17,1,7,4,1,2,21.0,0,0,0,4,0,9789,400,3,2,1,3,3,0,0,0,1,3,0,0
3,18,1,1,1,1,2,40.0,1,0,0,1,0,9790,400,3,2,0,5,5,0,0,0,2,3,0,0
1,2,1,7,1,1,1,26.0,0,1,0,1,0,9791,400,3,2,0,5,4,0,0,0,3,3,0,1
4,0,1,7,3,1,1,55.0,0,1,0,0,0,9792,400,3,2,1,4,6,0,0,0,0,3,0,1
3,6,1,1,3,1,2,16.5,0,2,1,5,0,9793,400,3,2,1,7,0,0,0,0,3,1,0,2
3,13,1,1,1,1,1,45.0,0,2,1,0,0,9794,400,3,2,2,5,5,0,0,0,0,3,0,2
3,13,1,2,3,1,1,30.0,0,2,1,0,0,9795,400,3,2,0,3,4,1,0,0,0,3,0,2
3,17,1,6,3,0,1,42.0,1,1,0,4,0,9796,400,3,2,3,5,5,0,0,0,1,3,0,1
5,17,1,7,1,1,1,56.0,0,1,0,0,0,9797,700,3,2,0,6,7,0,0,0,3,3,0,1
5,17,1,2,1,1,2,34.0,0,2,1,0,0,9798,400,3,2,1,4,4,0,0,0,2,3,0,2
3,17,1,2,4,0,1,34.0,0,2,1,1,0,9799,400,3,2,1,5,4,0,0,0,3,3,0,2
2,9,1,5,3,1,2,28.0,0,2,1,1,0,9800,400,3,2,0,4,4,0,0,0,3,3,2,2
1,9,1,2,1,1,2,28.0,1,1,0,1,0,9801,400,3,2,1,2,4,0,0,0,0,3,0,1
1,9,0,1,1,1,2,34.0,1,0,0,1,0,9802,400,3,2,3,4,4,0,0,0,1,3,0,0
1,17,1,2,1,1,1,37.0,0,2,1,1,0,9803,400,3,2,0,5,5,0,0,0,1,3,0,2
3,13,1,6,4,1,2,26.0,0,0,0,1,0,9804,400,3,2,0,4,4,0,0,0,3,3,0,0
3,13,1,2,3,1,1,29.0,0,0,0,1,0,9805,400,3,2,3,4,4,0,0,0,2,3,0,0
3,13,1,6,3,1,2,35.0,0,1,0,1,0,9806,400,3,2,0,5,4,0,0,0,3,3,0,1
3,13,1,6,3,0,2,28.0,1,0,0,0,0,9807,400,3,2,1,4,4,0,0,0,2,3,0,0
2,9,1,6,2,1,1,66.0,0,0,0,0,0,9808,400,3,2,3,6,8,0,0,0,3,2,1,0
1,17,1,2,1,1,1,51.0,0,0,0,4,1,9809,400,3,2,3,4,6,0,0,0,3,3,0,0
3,2,1,7,3,0,1,35.0,0,2,1,0,0,9810,400,3,2,2,0,4,0,0,0,2,3,0,2
3,13,1,6,4,1,1,63.0,0,1,0,0,0,9811,400,3,2,0,6,7,0,0,0,3,3,0,1
3,13,1,6,4,0,3,59.0,1,0,0,1,0,9812,400,3,2,0,6,7,0,0,0,2,3,0,0
3,6,1,6,3,1,1,35.0,0,2,1,0,0,9813,400,3,2,2,5,4,0,0,0,0,3,0,2
1,2,1,5,4,1,1,26.0,0,1,0,1,1,9814,400,3,2,0,4,4,0,0,0,3,3,0,1
1,6,1,1,1,1,2,16.5,0,6,2,5,0,9815,400,3,2,3,7,0,0,0,0,3,3,0,0
5,2,1,1,4,0,2,28.0,1,0,0,0,0,9816,400,3,2,3,5,4,0,0,0,3,3,0,0
2,13,1,6,5,1,2,24.0,1,2,1,0,0,9817,400,3,2,1,3,3,0,0,0,1,3,0,2
1,9,1,2,2,1,1,55.0,0,1,0,0,0,9818,400,3,2,0,6,6,0,0,0,2,3,0,1
2,13,1,1,2,0,2,30.0,0,2,1,0,0,9819,400,3,2,3,4,4,0,0,0,0,3,0,2
4,6,0,1,4,1,2,30.0,1,1,0,0,0,9820,400,3,2,2,4,4,0,0,0,3,3,0,1
3,17,1,1,3,1,1,78.0,0,2,1,0,0,9821,400,3,2,3,6,8,0,0,0,3,3,0,2
1,9,1,7,3,1,1,31.0,0,1,0,0,0,9822,400,3,2,3,5,4,0,0,0,2,3,0,1
4,6,1,2,4,1,1,49.0,1,2,1,5,0,9823,400,3,2,0,5,6,0,0,0,3,3,0,2
2,9,1,7,2,1,1,26.0,0,1,0,0,0,9824,400,3,2,3,4,4,1,0,0,3,3,0,1
1,2,1,6,1,1,1,39.0,0,1,0,1,0,9825,400,3,2,1,5,5,1,0,0,1,3,0,1
1,17,1,1,2,1,1,31.0,0,2,1,0,0,9826,400,3,2,2,5,4,0,0,0,3,3,0,2
3,0,1,6,3,1,1,37.0,0,2,1,1,0,9827,400,3,2,2,5,5,1,0,0,3,3,0,2
3,17,1,1,4,0,1,39.0,0,2,1,0,0,9828,700,3,2,0,5,5,0,0,0,3,3,0,2
2,13,1,6,4,1,1,35.0,0,2,1,0,0,9829,400,3,2,1,4,4,0,0,0,1,0,1,2
2,17,1,6,4,1,1,32.0,0,0,0,0,0,9830,400,3,2,1,4,4,0,0,0,0,3,0,0
1,17,1,2,1,1,1,62.0,1,1,0,2,0,9831,400,3,2,0,6,7,0,0,0,3,3,0,1
2,9,1,7,2,1,2,55.0,0,6,2,5,0,9832,400,3,2,2,5,6,0,0,0,2,3,0,0
1,9,1,7,5,1,2,27.0,0,2,1,1,0,9833,400,3,2,1,4,4,0,0,0,1,3,0,2
3,17,1,5,5,1,2,44.0,1,1,0,0,0,9834,400,3,2,3,5,5,0,0,0,3,3,0,1
1,13,1,6,2,1,1,58.0,0,1,0,1,0,9835,400,3,2,3,5,7,0,0,0,3,3,0,1
1,18,1,5,1,1,1,27.0,0,2,1,1,0,9836,400,3,2,2,5,4,0,0,0,0,3,0,2
4,6,1,1,5,1,1,47.0,0,0,0,0,0,9837,400,2,2,3,6,6,0,0,0,3,3,0,0
4,13,1,6,1,0,2,29.0,1,0,0,4,0,9838,400,3,2,1,3,4,0,0,0,3,3,0,0
4,13,1,7,1,0,1,78.0,0,2,1,1,0,9839,400,3,2,0,6,8,0,0,0,3,3,0,2
3,17,1,6,3,1,2,34.0,0,1,0,0,0,9840,400,3,2,1,4,4,0,0,0,3,3,0,1
4,9,1,7,4,1,2,29.0,0,2,1,0,0,9841,400,3,2,1,4,4,0,0,0,0,3,2,2
1,6,1,7,3,1,1,76.0,0,4,1,5,1,9842,400,3,2,3,6,8,0,0,0,3,3,0,1
1,17,1,5,2,1,1,61.0,0,2,1,0,0,9843,400,3,2,2,6,7,0,0,0,2,3,0,2
4,13,1,2,2,1,1,39.0,0,0,0,1,0,9844,500,3,2,3,5,5,0,0,0,3,1,0,0
3,9,1,2,3,1,2,23.0,1,0,0,0,0,9845,400,3,2,0,3,3,0,0,0,2,3,0,0
4,13,1,7,5,1,1,42.0,0,0,0,4,0,9846,400,3,2,1,5,5,0,0,0,3,3,0,0
5,6,1,7,5,1,1,52.0,0,1,0,0,0,9847,400,3,2,1,3,6,0,0,0,0,3,0,1
3,13,1,7,3,1,2,41.0,0,0,0,4,0,9848,400,3,2,1,5,5,0,0,0,1,3,0,0
1,13,1,7,2,1,2,25.0,1,1,0,0,0,9849,400,3,2,0,2,3,0,0,0,3,3,0,1
1,13,0,6,4,1,1,27.0,0,1,0,1,1,9850,400,3,2,3,4,4,0,0,0,1,2,1,1
5,6,1,6,5,1,1,59.0,0,1,0,0,0,9851,400,3,2,1,5,7,0,0,0,2,3,0,1
2,9,0,2,2,1,1,29.0,0,2,1,0,0,9852,400,3,2,1,4,4,0,0,0,1,3,0,2
1,13,1,5,1,1,1,52.0,0,1,0,0,0,9853,400,3,2,3,6,6,0,0,0,3,3,0,1
1,17,0,6,2,1,1,56.0,1,2,1,1,0,9854,400,3,2,0,6,7,0,0,0,2,3,0,2
3,0,1,5,1,1,1,47.0,1,0,0,1,0,9855,400,4,2,3,5,6,0,0,0,3,3,0,0
4,9,0,6,4,1,1,48.0,0,2,1,0,0,9856,400,3,2,1,5,6,0,0,0,3,3,0,2
4,0,1,6,4,1,1,54.0,0,0,0,1,0,9857,400,3,2,1,5,6,0,0,0,2,3,0,0
5,6,1,5,1,1,2,27.0,0,0,0,0,0,9858,400,3,2,1,4,4,0,0,0,0,3,0,0
5,9,1,2,1,1,2,29.0,0,1,0,0,0,9859,700,3,2,3,5,4,0,0,0,3,3,0,1
1,6,1,6,2,0,1,48.0,1,0,0,0,0,9860,400,3,2,0,6,6,0,0,0,3,3,0,0
1,13,1,6,1,1,1,28.0,0,0,0,0,0,9861,400,3,2,0,5,4,0,0,0,2,3,0,0
2,9,1,2,2,1,2,21.0,0,1,0,0,0,9862,400,3,2,0,3,3,0,0,0,0,3,0,1
4,17,0,2,4,0,2,28.0,0,0,0,4,0,9863,400,3,2,3,5,4,0,0,0,3,3,0,0
2,5,1,5,3,1,1,61.0,1,2,1,1,0,9864,400,3,2,1,6,7,0,0,0,1,3,0,2
2,17,1,5,3,1,2,31.0,0,1,0,0,0,9865,400,3,2,1,4,4,0,0,1,2,3,0,1
3,13,0,2,3,1,1,46.0,1,6,2,3,0,9866,400,3,2,3,6,6,0,0,0,0,3,0,0
1,9,1,2,1,1,1,44.0,0,0,0,5,1,9867,400,3,2,3,5,5,0,0,0,1,3,0,0
3,6,1,5,4,1,1,39.0,1,1,0,0,0,9868,400,3,2,2,4,5,0,0,0,0,3,0,1
4,13,1,6,4,1,1,33.0,0,1,0,0,0,9869,400,3,2,1,4,4,0,0,0,3,3,0,1
1,5,1,7,1,1,2,33.0,1,1,0,1,0,9870,400,3,2,3,4,4,0,0,1,0,3,0,1
2,17,1,7,3,1,1,41.0,0,1,0,0,0,9871,400,3,2,0,5,5,0,0,0,3,2,1,1
4,9,1,6,5,1,2,30.0,0,1,0,0,0,9872,400,3,2,3,5,4,0,0,0,3,3,0,1
1,9,1,2,1,1,1,29.0,0,1,0,0,1,9873,400,3,2,0,5,4,0,0,0,0,3,0,1
1,13,1,6,3,0,2,32.0,0,1,0,0,1,9874,400,3,2,1,5,4,0,0,0,2,3,0,1
3,17,1,7,3,0,1,24.0,0,2,1,0,0,9875,400,3,2,1,3,3,0,0,0,1,3,0,2
3,9,1,6,3,1,2,54.0,1,2,1,0,0,9876,400,3,2,1,5,6,0,0,0,3,3,0,2
3,9,1,2,3,1,1,45.0,0,6,2,5,0,9877,400,3,2,1,5,5,0,0,0,3,3,0,0
2,13,1,6,3,1,1,54.0,0,0,0,0,0,9878,400,3,2,0,5,6,0,0,0,2,3,0,0
3,17,1,2,5,1,1,30.0,1,1,0,0,0,9879,400,3,2,3,4,4,0,0,0,3,3,0,1
1,6,1,5,2,1,1,28.0,0,1,0,1,1,9880,400,3,2,3,5,4,0,0,0,3,3,0,1
2,2,1,1,2,1,1,36.0,0,2,1,0,0,9881,400,3,2,1,5,5,0,0,0,2,3,0,2
2,6,1,6,2,1,1,29.0,0,1,0,1,0,9882,400,3,2,3,4,4,0,0,0,2,3,2,1
1,13,1,7,2,1,1,63.0,0,6,2,5,0,9883,400,3,2,1,6,7,0,0,0,0,3,0,0
1,18,1,7,2,1,1,60.0,0,2,1,2,0,9884,400,3,2,1,6,7,0,0,0,3,3,0,2
4,13,1,7,1,1,1,26.0,1,1,0,0,0,9885,400,3,2,3,4,4,0,0,0,0,3,0,1
5,17,1,7,1,1,1,45.0,1,0,0,4,0,9886,400,3,2,3,5,5,0,0,0,3,3,0,0
4,13,1,4,1,1,2,27.0,0,1,0,4,0,9887,400,3,2,1,3,4,0,0,0,3,3,0,1
4,2,1,1,4,1,1,39.0,0,2,1,1,0,9888,400,3,2,2,6,5,0,0,0,3,3,0,2
3,2,0,5,4,1,1,60.0,0,6,2,5,0,9889,400,3,2,1,6,7,0,0,0,2,3,0,0
4,9,1,2,5,1,1,33.0,1,1,0,0,0,9890,400,3,2,1,4,4,0,0,0,1,3,0,1
1,17,1,2,2,1,2,31.0,1,1,0,0,0,9891,400,3,2,0,3,4,0,0,0,3,3,0,1
5,3,0,7,1,0,1,70.0,1,2,1,1,0,9892,400,3,2,0,5,8,0,0,0,2,2,1,2
